"word","valence"
"elton","8.30508474576271"
"eludes","6.20253164556962"
"elvis","9.63691376701967"
"em","0"
"email","8.2504228144865"
"emailed","9.08396946564885"
"emails","8.21802935010482"
"emilychangtv","8.67256637168142"
"emmab","0"
"emmitdog","0"
"emorockstar","0"
"enables","7.65625"
"enabling","9.79779824758481"
"end","8.82370026139994"
"ended","8.10526315789474"
"ending","8.71314927468414"
"ends","7.39243807040417"
"engadget","6.40179910044977"
"english","8.08792286321294"
"engt","6.20253164556962"
"enjoy","9.60132326745271"
"enjoying","9.8296026643947"
"enmvhj","0"
"enongnkf","0"
"enough","8.85101181583594"
"entering","9.64221824686941"
"enterprise","9.5979381443299"
"entertain","9.01886218436264"
"entertained","9.92611292408103"
"entertainment","9.68286632463212"
"entire","9.32394551990238"
"entirely","8.87784921098773"
"entourage","8.70466321243523"
"entry","8.95128552097429"
"envelope","9.11971830985915"
"ep","0"
"epic","9.08626713249127"
"epicfreak","0"
"episode","9.22414812434247"
"episodes","9.24045776461276"
"epk","6.20253164556962"
"eqkbwa","0"
"eqoq","0"
"eqpbmn","0"
"erek","4.495412844036697"
"errick","8.30508474576271"
"error","6.39488305982685"
"esnt","0"
"esp","9.58904109589041"
"espite","9.39024390243903"
"espns","9.81226533166458"
"esquiremag","8.97025171624714"
"estimates","4.4954128440367"
"etc","8.92428449614098"
"ethanrobertsxxx","0"
"etvyt","0"
"eujfese","0"
"europe","9.24528301886792"
"evar","9.43635509628933"
"even","7.36684568809222"
"evening","9.59046909903202"
"eventbrite","8.67256637168142"
"ever","9.31530318067962"
"every","8.96017026451809"
"everybody","8.30787309048179"
"everyone","9.23907327786198"
"everyones","9.20771965464703"
"everything","7.86558475921679"
"everywhere","8.42835938182136"
"eves","8.90909090909091"
"evo","9.31653259830118"
"evolve","6.20253164556962"
"ew","0"
"exactly","8.75182026211774"
"exam","9.85518905872888"
"example","7.94058068872384"
"exceeds","6.85314685314685"
"excellent","9.74461443874294"
"except","7.1773220747889"
"exceptformybuffalowings","0"
"exceptional","8.80239520958084"
"excited","9.34439051321571"
"excitement","9.77827050997783"
"exciting","8.8537011851564"
"exclusively","8.92818863879957"
"excuse","9.37757109640494"
"exists","9.4806517311609"
"expected","9.39455095862765"
"expects","9.3025958930647"
"expensive","8.07204923968139"
"experience","8.93026941362916"
"experiment","9.62001266624446"
"experimental","2.3728813559322"
"expertise","5.38461538461538"
"expire","8.30508474576271"
"expires","8.84020618556701"
"explained","9.50474618241849"
"explanation","8.24433065106072"
"explosion","9.21630094043887"
"exponentially","8.17905918057663"
"export","9.19571045576408"
"exposed","9.44903581267217"
"express","7.29981378026071"
"extended","9.47916666666667"
"extends","9.13916786226686"
"external","9.28909952606635"
"extra","9.01258470474347"
"extreme","7.78660612939841"
"extreordinary","8.30508474576271"
"exxon","8.13278008298755"
"eyyj","0"
"f","0"
"fabulousbutevil","6.20253164556962"
"facebook","8.60252808988764"
"faces","7.86905497220507"
"facetime","7.43833017077799"
"fact","8.88573301289054"
"facts","9.59486833220797"
"faerie","7.65625"
"fail","6.46857951942698"
"failed","7.21283783783784"
"fair","8.79679144385027"
"fake","6.74430915828481"
"fall","9.34756055174331"
"fallen","9.59100204498978"
"fallout","9.13916786226686"
"falls","8.51116625310174"
"fam","9.68416519117577"
"families","9.56306437518206"
"family","9.10759308120785"
"fan","9.67726083434051"
"fanforeskin","0"
"fans","9.83761440803071"
"fantastic","9.96658275224453"
"far","9.54721921681653"
"farrah","5.21276595744681"
"fast","8.6004039484539"
"father","9.05319218883556"
"fathers","9.33719966859983"
"fatkidchasnoreo","8.80239520958084"
"fav","9.70059880239521"
"favorite","9.69911535677079"
"favre","6.20253164556962"
"favs","9.85632183908046"
"fb","0"
"fbauij","0"
"fe","0"
"feature","9.3762385887398"
"features","7.42352600598282"
"feb","8.87570268582136"
"federal","9.40047961630695"
"fee","8.11434787864136"
"feed","9.65582399784046"
"feedback","9.86352780620949"
"feel","9.14425909686573"
"feelin","9.68460891505467"
"feeling","9.69522519471723"
"feelings","9.27862939585212"
"feels","9.42874323511726"
"fees","8.35421932985532"
"fell","9.16767446823647"
"fern","8.3617747440273"
"ferris","8.67256637168142"
"few","9.44778866723049"
"fewer","9.62001266624446"
"fhlvuh","0"
"fi","0"
"fiasco","9.62825278810409"
"fielder","6.20253164556962"
"fighting","9.08626713249127"
"figure","8.04928131416838"
"filed","5.77464788732394"
"filesonic","5.21276595744681"
"fill","9.804641250296"
"film","9.46129795504479"
"films","9.12120102526547"
"fina","7.60805707091901"
"final","9.44988934555801"
"finally","9.8121170256699"
"finals","9.24528301886792"
"find","7.31729651674708"
"fine","8.33699231613612"
"finger","9.23439340400471"
"finish","9.02730663268175"
"finished","9.10463939059777"
"finishing","9.33455114822547"
"finna","8.45795853158754"
"fire","9.03769045709703"
"fired","7.62489762489763"
"fires","6.71232876712329"
"fireside","7.65625"
"fireworks","9.36305732484076"
"first","8.90334693083118"
"firstworldproblems","7.6869596220697"
"fish","8.75868917576961"
"fishy","8.51116625310174"
"fitflix","0"
"fitness","9.35344827586207"
"five","8.92967145790554"
"fix","8.42704119782704"
"fixed","9.70095528173889"
"fixmer","0"
"fk","0"
"flannel","8.51116625310174"
"flashforward","9.36305732484076"
"flashionistaaa","0"
"flashman","6.20253164556962"
"flashpoint","9.72186167253848"
"flat","9.01077996195308"
"flatout","1.40401146131805"
"flatscreen","9.6650539635281"
"fled","6.20253164556962"
"flee","6.71232876712329"
"flesh","6.33620689655172"
"flick","9.27649825153744"
"flintstones","9.36305732484076"
"flipboard","9.62390305056414"
"flounder","3.52517985611511"
"flourish","8.0327868852459"
"flow","9.19571045576408"
"fly","9.47472594397077"
"flyinglotus","5.99555061179088"
"fm","0"
"fml","5.04456054087277"
"fnl","9.81397656104669"
"focus","9.43820224719101"
"folks","9.49284917334415"
"following","9.55977988994497"
"fontecruise","0"
"food","9.11568190750688"
"foot","8.7544036235531"
"football","9.33312993069781"
"for","0"
"foramericandad","4.4954128440367"
"foreign","8.57049105486918"
"foreman","8.30508474576271"
"forever","9.12826132459953"
"foreveralone","8.83653286794648"
"forget","9.25295704503009"
"forgiveness","8.0327868852459"
"forks","9.79324603721571"
"former","8.43269821757836"
"forms","9.59486833220797"
"forums","9.43374858437146"
"forward","9.66541287613716"
"found","8.90190873261457"
"founder","8.9556135770235"
"four","9.17962532141545"
"fp","0"
"franchise","9.26047658175842"
"freak","8.67256637168142"
"freaked","8.25129533678756"
"freaking","8.18139060907737"
"freakonomics","9.32398597896845"
"free","8.61476240971012"
"freebie","9.32810750279955"
"freedom","8.67256637168142"
"freezes","4.21781437125748"
"frenchieel","0"
"fresh","8.24970828471412"
"friday","8.93134715025907"
"friend","9.51965377024231"
"friendly","9.39120631341601"
"friends","8.83509496380935"
"fries","9.53307392996109"
"friis","8.30508474576271"
"fringe","9.55719557195572"
"from","8.90136293711064"
"front","8.47750865051903"
"frontlines","2.89940828402367"
"frosted","8.67256637168142"
"frozen","8.47156101227762"
"frugal","5.50561797752809"
"ftw","8.84190681389712"
"fucc","7.65625"
"fuck","6.97764994449679"
"fuckin","5.7789298985122"
"fucking","7.13428304734321"
"fucktyler","4.94949494949495"
"fuego","7.10144927536232"
"fuels","7.40820734341253"
"full","8.90346470706433"
"fume","8.30508474576271"
"fun","9.70431515076847"
"funky","8.80239520958084"
"funnelscope","4.82758620689655"
"funny","9.08706604089517"
"funnyfarm","8.67256637168142"
"furbeg","0"
"future","9.39795304033715"
"fuu","7.65625"
"fuuuck","5.38461538461538"
"fvco","0"
"fwi","6.20253164556962"
"fyi","9.6326780491123"
"fyiyqbts","0"
"g","0"
"gah","8.78657139004989"
"gaimans","0"
"gainer","8.67256637168142"
"gaining","8.90909090909091"
"galaxy","9.21294271972016"
"game","8.76445657639537"
"gamefly","8.47643231233138"
"gamefrontrss","0"
"games","7.80857171137286"
"gametime","3.72623574144487"
"garbage","8.502209854313307"
"gas","8.60857343640197"
"gateways","4.4954128440367"
"gave","8.9083810307964"
"gawd","9.8982266769468"
"gcflyyy","0"
"ge","0"
"geek","9.50070733128069"
"geekyhostess","5.21276595744681"
"gem","9.71377080462207"
"gems","9.7029702970297"
"generates","8.5691573926868"
"generation","9.77238239757208"
"genius","9.6438370620515"
"geniuses","9.03769045709703"
"genre","7.22542064405898"
"geography","8.67256637168142"
"george","9.25574512534819"
"germs","4.4954128440367"
"get","8.6325466700497"
"getglue","9.93551868906691"
"getittogether","4.40221147201106"
"getrodayontwitter","0"
"gets","9.03867588051716"
"gettin","7.93522267206478"
"getting","9.34782476069622"
"gfnagj","0"
"gh","0"
"ghost","8.64046305020864"
"ghostadventues","0"
"giant","9.21667230791548"
"gifts","9.83502886994776"
"gijdya","0"
"ginatrapani","1.96787148594377"
"girl","9.05805852299117"
"girlinterrupted","5.66473988439306"
"girls","8.64437524078593"
"give","8.9470216297723"
"givemeabreak","5.21276595744681"
"given","9.27257392862791"
"giving","9.47556167469804"
"gizmodo","6.58738366080662"
"gjks","0"
"gl","0"
"glad","9.55501388810158"
"glee","9.46047441673322"
"gleeklainelove","0"
"glendixo","0"
"glory","9.74070872947277"
"gnbbvgmz","0"
"go","0"
"god","9.97426143415634"
"goddamnit","4.4954128440367"
"gods","9.91102675129011"
"goes","8.50809170600135"
"goin","5.61920583034135"
"going","8.24057357269029"
"gold","6.68213130887108"
"gone","7.5501082863173"
"gonna","8.69334601455902"
"goo","9.429793300071275"
"good","9.01665368623362"
"goodbye","9.55715806795083"
"goodman","6.62162162162162"
"goodness","9.99085587138783"
"goodnight","9.45245760348805"
"goodnite","9.53307392996109"
"google","7.71439593027461"
"gooutside","3.52517985611511"
"gosh","9.61619233833007"
"gossip","9.48207364677007"
"got","8.46819040177118"
"gotta","8.33532375986718"
"gotten","9.34076800527386"
"govsui","0"
"gqwp","0"
"grafik","0"
"grave","8.11912225705329"
"great","9.70153773934902"
"greatest","9.65657526285201"
"greatfuckingday","6.20253164556962"
"greatinvestment","8.90909090909091"
"greatly","9.88363072148952"
"greed","9.39703542416883"
"greg","9.22563012450653"
"greys","9.62240796628792"
"grg","6.20253164556962"
"griffinbeats","0"
"grip","4.26086956521739"
"griping","5.21276595744681"
"ground","9.13448735019973"
"group","8.62551241861587"
"groupon","8.30508474576271"
"grow","8.73581847649919"
"grown","9.41729707626252"
"gruber","8.87570268582136"
"gruner","0"
"gs","0"
"gsiegman","0"
"gt","0"
"gucci","6.47577092511013"
"gudd","8.15950920245399"
"guess","8.64701582708057"
"gulley","7.65625"
"guns","6.81647940074906"
"gurl","8.97435897435897"
"gut","9.56616052060738"
"gutt","0"
"guttenberg","7.10144927536232"
"guy","8.79929668565756"
"guys","9.27686325811258"
"gyfrhxl","0"
"h","0"
"ha","0"
"hack","9.13559322033898"
"hacked","6.28555493586169"
"hackingnetflix","9.89434139469359"
"had","8.82216648244197"
"hah","9.20492633876374"
"haha","9.16797324135048"
"hahaha","8.255602264076"
"hair","9.37328472535125"
"half","8.21473253625475"
"halfway","8.76422764227642"
"halloween","7.58887715593101"
"halsparks","9.24528301886792"
"hamster","7.40820734341253"
"hand","9.08631789968773"
"handle","9.08592321755027"
"hands","8.92693628386112"
"hanging","9.36305732484076"
"happen","7.64705882352941"
"happened","4.78554842234667"
"happens","7.60747487140767"
"happiness","9.76617303195635"
"happy","9.26370858360783"
"happyeaster","8.30508474576271"
"happysunday","6.20253164556962"
"hard","9.09130616430552"
"hardcopy","7.10144927536232"
"hardddd","2.89940828402367"
"hardly","9.11115651818553"
"harpers","9.5880535530381"
"has","8.19717394835147"
"hassle","8.7785016286645"
"hastings","8.92398231012989"
"hate","6.97243969769652"
"hates","7.33689839572193"
"hav","8.8070621918244"
"have","8.70597768739421"
"havent","9.36550211499295"
"having","9.50510108573568"
"hbo","8.89369057908384"
"hc","0"
"hd","0"
"he","0"
"head","9.07569949485903"
"headache","8.69148008141902"
"health","9.21937550040032"
"heard","9.02243354383904"
"hearing","9.05909541102674"
"heart","9.47159244873995"
"heat","9.54605636466805"
"heathers","9.61402380186555"
"heaven","9.71291866028708"
"heck","8.56232832680732"
"hedgespeth","0"
"heels","9.90142927550518"
"height","4.260869565217391"
"held","9.19571045576408"
"hell","7.93336250546978"
"hella","7.28028204482498"
"hello","9.27828651249418"
"help","8.80203580418553"
"helpful","9.84143763213531"
"helping","9.9395983288871"
"helps","9.77595220313667"
"her","8.6688834784041"
"here","8.6577724880748"
"heres","9.58825144111995"
"hes","8.41124908692476"
"hey","9.40245656744495"
"heyeram","0"
"hfq","0"
"hgtroy","0"
"high","8.6258445330474"
"highly","9.38756281407035"
"hike","9.04449014395345"
"hiked","7.65625"
"hilarious","9.60876557137028"
"hill","9.32381457989885"
"him","9.02832523604364"
"himym","9.76171564733916"
"hinting","6.20253164556962"
"hire","7.75539568345324"
"hiring","9.53893442622951"
"his","8.84207226973537"
"history","8.81578947368421"
"hit","9.02905210448376"
"hits","9.78943043500591"
"hives","5.50561797752809"
"hknt","0"
"hkq","0"
"hmm","8.78744650499287"
"hmmm","8.4345948539555"
"hmmmm","8.88573301289054"
"hmmmmm","7"
"hmmmmmm","6.20253164556962"
"hndf","0"
"hobo","9.032258064516128"
"hogtsu","0"
"hold","7.97697704516041"
"holy","9.00514228948752"
"home","9.11070800473404"
"homemade","9.37744985012682"
"homework","9.39584975045968"
"homie","8.98108567078527"
"honest","9.11851126346719"
"honeycomb","8.01762114537445"
"honor","9.78969505783386"
"honors","8.51116625310174"
"hood","8.02236991408656"
"hooked","9.90203863536851"
"hookup","9.94202898550725"
"hootsuite","6.20253164556962"
"hope","9.66654138645214"
"hopefully","9.7000599880024"
"hopeless","9.56616052060738"
"hopelesspictures","0"
"hops","8.0327868852459"
"hornets","9.074074074074074"
"horrible","8.80239520958084"
"horribly","9.84544049459042"
"horror","8.63332847960394"
"horrormoviemarathon","4.4954128440367"
"hospital","9.60992523567017"
"hoss","4.94949494949495"
"host","8.75177592855693"
"hot","8.85807504078304"
"hotdogsladies","8.67256637168142"
"hotels","5.83333333333333"
"hotfile","0.649867374005305"
"hour","9.26221121223545"
"hours","9.31935054129137"
"house","8.62617769603243"
"households","8.67256637168142"
"how","8.12058315680795"
"howdyitscloudy","4.4954128440367"
"however","9.47726084683743"
"hows","9.36775553213909"
"hq","0"
"hss","0"
"ht","0"
"htcevo","8.84020618556701"
"htm","3.52517985611511"
"http","9.254473161033797"
"hu","0"
"huff","8.672566371681416"
"huffingtonpost","7.53307114765821"
"huffposttech","9.82808022922636"
"hugeinc","9.07407407407407"
"hulu","8.99511838148019"
"huluplus","8.92319873317498"
"human","7.96495999494007"
"hunt","9.06664483379728"
"hunters","8.85337039610841"
"huodc","0"
"hurrah","9.44903581267217"
"hurricane","9.46971482441669"
"hurt","8.75644804716286"
"hveoff","0"
"hvwnki","0"
"hww","0"
"hyped","3.68124496914408"
"hysterical","9.88472622478386"
"i","0"
"ia","0"
"iaktacjg","0"
"ib","0"
"ic","0"
"icarly","8.2243816254417"
"ice","9.3179719137045"
"icxerj","0"
"id","0"
"idaho","6.20253164556962"
"idea","9.25618601743381"
"idiots","6.8622584648112"
"idk","5.35306682941715"
"idontthinkso","7.10144927536232"
"if","0"
"igmzhw","0"
"igotmyearspiercedwhen","2.66304347826087"
"iiksssg","0"
"iiqmf","0"
"iizliz","6.85314685314685"
"ijason","7.10144927536232"
"ijmf","0"
"ikebarinholtz","0"
"ikiru","8.30508474576271"
"il","0"
"ill","9.61792758515126"
"ilzgkk","0"
"im","0"
"ima","8.63389454909061"
"imac","9.27507047925896"
"imagine","9.5020964360587"
"imjustcreative","0"
"imlocs","0"
"imma","8.34669338677355"
"imminent","8.30508474576271"
"importance","8.30508474576271"
"important","9.0569596378725"
"impossible","8.96259896259896"
"impressed","9.16839916839917"
"impressive","9.6160409556314"
"improve","9.14517737569454"
"imscrewed","4.4954128440367"
"in","0"
"inawee","0"
"includes","5.90869939707149"
"including","8.92412629210323"
"increase","8.3909662475182"
"incredible","9.88261658307544"
"indeed","9.24007880664227"
"indicate","2.13973799126638"
"industry","6.49484536082474"
"ineed","4.82758620689655"
"info","9.63844069331736"
"infocus","6.20253164556962"
"inkerthinker","0"
"inmhnox","0"
"innesbonez","0"
"inning","5.59543230016313"
"innovate","2.89940828402367"
"inside","9.19408166639114"
"insidebulls","0"
"insider","5.76470588235294"
"insidious","8.06467620544207"
"insists","8.9983305509182"
"install","7.74103056252768"
"instant","9.29394642892958"
"instantly","8.93243614835902"
"instapaper","5.62043795620438"
"instead","8.83461972604411"
"instilled","0"
"insulted","8.30508474576271"
"insults","5.21276595744681"
"insurance","2.40355296301206"
"intact","9.07407407407407"
"integrated","4.69417833456153"
"integration","8.63979848866499"
"intelligence","9.76553341148886"
"intend","9.87405541561713"
"intensifying","5.21276595744681"
"interest","8.28262339418526"
"interested","9.51783992285439"
"interesting","9.25785544818008"
"interface","8.88059701492537"
"intermobi","0"
"internationalnews","6.20253164556962"
"internet","7.93556244885531"
"interrupted","8.1548480463097"
"interviews","7.65625"
"into","9.03648178681778"
"introduces","6.85314685314685"
"invented","9.85865601060953"
"inventions","9.76553341148886"
"invest","8.89597644749755"
"investigating","8.97025171624714"
"investors","9.40436796823296"
"involved","9.69406485825005"
"ioxbyujz","0"
"ip","0"
"ipad","9.17809650400794"
"iphone","9.44017278617711"
"ipod","8.86991204745347"
"ipods","8.78542510121457"
"iqayvsla","0"
"iqvqxe","0"
"ire","8.30508474576271"
"irected","7.65625"
"ireland","8.97547345544862"
"irish","9.63144963144963"
"irrational","9.21294271972016"
"is","0"
"ish","7.96653552637816"
"island","9.17795878533088"
"isn","5.11082138200782"
"isnt","4.82635530020429"
"isp","8.87751083103584"
"isps","9.43199747554434"
"issue","8.35259123670061"
"issues","8.88588791357191"
"it","0"
"items","8.52905123804854"
"itll","9.2260342174346"
"its","8.78546568020445"
"itsalittlebit","0"
"itsamb","7.65625"
"itsbdot","6.20253164556962"
"itself","7.78378639370383"
"itsgoodz","7.65625"
"ituens","0"
"itunes","8.94248360180269"
"itwasntme","6.20253164556962"
"iutxv","0"
"ive","9.41791190327003"
"iw","0"
"iwas","6.0972850678733"
"iz","0"
"j","0"
"jackielohmann","0"
"jacoblatimore","6.95740365111562"
"jagir","8.13278008298755"
"jaja","3.60294117647059"
"jake","9.34017595307918"
"jami","6.51162790697674"
"jan","8.60537190082645"
"japanese","7.71951085160295"
"jasmineiskeen","2.89940828402367"
"jasonmustian","6.20253164556962"
"jawssslyn","6.85314685314685"
"jay","8.77981752226009"
"jaygourd","0"
"jckegv","0"
"jclaudefrancois","0"
"jcookaz","0"
"jd","0"
"jealous","9.39812214108017"
"jeezy","9.19571045576408"
"jeff","9.20728126834997"
"jefferies","9.07407407407407"
"jenna","9.78969505783386"
"jennifer","9.76775691890846"
"jennmombomb","0"
"jennyjohnsonhi","7.10144927536232"
"jeremyvaught","0"
"jericho","9.55574793821479"
"jessica","9.68958381237066"
"jewel","9.22945205479452"
"jhope","0"
"jillturney","0"
"jimcramer","3.40751043115438"
"jimm","8.032786885245901"
"jimski","7.65625"
"jjthiede","0"
"jkennedy","0"
"jo","0"
"joaquin","6.20253164556962"
"job","9.23476409814104"
"jobs","9.52064425412246"
"jobvite","4.827586206896552"
"joe","9.05239687848383"
"john","8.93558738357987"
"johnny","9.19841052343108"
"johnnyjones","4.4954128440367"
"join","9.29508854375609"
"joins","8.51116625310174"
"jojoshow","0"
"jokoy","9.28909952606635"
"jonathan","9.24528301886792"
"joneses","9.56616052060738"
"jordyj","0"
"josh","9.58412457273072"
"joshourisman","0"
"joshposh","4.4954128440367"
"jossiekiss","0"
"jpc","6.20253164556962"
"jpni","0"
"jqas","0"
"jt","0"
"jtano","0"
"judge","9.23463089457658"
"juice","8.61910241657077"
"juliaakittner","0"
"juliana","6.20253164556962"
"juliet","8.96115139054215"
"juliov","0"
"jus","6.6824785057812"
"jussstttttt","6.85314685314685"
"just","0"
"justcarefree","7.65625"
"justjon","6.66254635352287"
"juvg","0"
"juykst","0"
"jvlk","0"
"jybwyt","0"
"jylvzdqs","0"
"jyng","0"
"k","0"
"kaboom","8.13278008298755"
"kacie","8.80239520958084"
"kafka","7.65625"
"kaionlriu","8.30508474576271"
"kamelineli","0"
"kampher","0"
"kapnkaty","0"
"kash","6.85314685314685"
"katieanneturg","0"
"katlyn","7.10144927536232"
"katyperry","9.85632183908046"
"kaymekai","4.4954128440367"
"kc","0"
"kdha","0"
"keen","9.26047658175842"
"keep","8.78008701751632"
"keeps","6.39862542955326"
"kenbaumann","8.30508474576271"
"kendallswendle","0"
"kenichi","4.4954128440367"
"kept","9.36167383305997"
"kevin","9.17657822506862"
"kfeltch","0"
"kg","0"
"kgja","0"
"kgwbbpl","0"
"kickass","9.7029702970297"
"kicked","6.413289705512208"
"kicking","9.44064636420137"
"kid","9.15091816723124"
"kidchelle","0"
"kids","9.28186434869302"
"kigbmq","0"
"kill","8.24557348250196"
"killed","8.9861668093543"
"killers","9.043062200956939"
"killing","8.76245281851371"
"kills","8.56468486858892"
"killyourtelevision","7.10144927536232"
"kimberly","7.92147806004619"
"kind","8.66256725595696"
"kinda","8.06633177994311"
"kindle","9.19345612630134"
"kinect","8.91666076612618"
"king","7.19978459881529"
"kings","9.42307692307692"
"kiphampton","6.20253164556962"
"kishat","7.86096256684492"
"kith","8.76203576341128"
"kitkatbar","7.65625"
"kitmanskc","0"
"kitty","8.69434214931369"
"kk","0"
"kkn","0"
"kky","0"
"kleenexes","5.21276595744681"
"klgvadl","0"
"knew","9.09945184025059"
"kniczc","0"
"knit","9.83722192078134"
"knives","9.45571499257793"
"kno","6.55363782673844"
"know","9.05030505352826"
"knowing","9.23319265291565"
"knows","8.4971098265896"
"knrcgaes","0"
"kool","9.15110356536503"
"korean","8.81839665515361"
"kpibca","6.20253164556962"
"kqpu","0"
"kr","0"
"kranqkb","0"
"kristen","9.60361153930852"
"kristypuchko","8.30508474576271"
"krud","0"
"kuer","0"
"l","0"
"la","0"
"labor","8.5691573926868"
"lack","9.67502092668275"
"ladiimarlene","0"
"laeqro","0"
"laid","9.49031600407747"
"lakerhoney","5.21276595744681"
"lame","7.53558123985099"
"land","8.71512700017846"
"language","6.63793103448276"
"langwidere","0"
"lapierce","0"
"laptop","8.2919988655343"
"laptopss","0"
"large","9.22563012450653"
"largest","9.34017595307918"
"lashay","6.47577092511013"
"last","8.96875678245502"
"lasted","9.90450421773038"
"lasting","4.4954128440367"
"late","9.63070028631101"
"lately","8.85947846573973"
"later","9.62822958828879"
"latest","9.60916072408119"
"latin","8.78361075544174"
"latoyiawittayau","0"
"launch","9.73118279569892"
"launched","9.05824904080921"
"launches","9.34017595307918"
"launching","8.86877828054299"
"law","9.37025404524311"
"lawandordersvu","9.52089433058291"
"lawholawally","5.21276595744681"
"lawyer","9.50585651537335"
"lay","9.16873125570479"
"laying","9.02266288951841"
"layter","0"
"lazy","9.56497490239822"
"ldezzq","0"
"lead","8.80346884262139"
"leading","8.23529411764706"
"league","9.53607796224433"
"learn","9.35828877005348"
"learned","9.66229330020961"
"learnt","4.4954128440367"
"least","9.25911503699301"
"lee","8.90004512635379"
"left","8.56388023303075"
"legacy","9.20071047957371"
"legend","9.57519116397621"
"lemme","7.97538705835649"
"lemonade","9.12376779846659"
"lemons","5.50561797752809"
"lengthy","9.68782518210198"
"leslie","9.10125823846615"
"less","9.13860190527305"
"lessons","9.08722109533469"
"lester","6.85314685314685"
"let","8.07106078848272"
"lethalweapon","4.4954128440367"
"lets","8.4952767371526"
"letsmakesomepopcorn","0"
"letters","8.76203576341128"
"letting","9.80678736253422"
"level","9.38543480487555"
"lgrivnsj","0"
"liars","9.22757351111996"
"library","9.41221667306953"
"license","8.53345554537122"
"lie","9.29973821989529"
"life","9.16593561643379"
"lifeofacouchpotato","0"
"lifesaver","9.85680190930788"
"lifetime","9.29422143802382"
"light","8.97776784716791"
"lights","9.66475719307382"
"lightskinshit","0"
"like","8.15372473829257"
"liked","8.65629066159543"
"likely","9.38978696071084"
"likes","9.43008177087635"
"likin","8.5691573926868"
"liking","9.06967729431146"
"lil","8.55280600972161"
"lilyhammer","9.73122293564282"
"limiting","6.27945431996693"
"lindsey","8.9983305509182"
"line","9.26370528771384"
"link","9.45810127021989"
"lionsgate","7.40820734341253"
"liquor","9.33540097474524"
"list","9.27613424886094"
"literally","8.58490566037736"
"little","9.26575280344383"
"live","8.66705809955569"
"living","8.96193771626298"
"livingthelife","9.19571045576408"
"ll","0"
"lla","7.49652294853964"
"llewellyn","8.67256637168142"
"lmao","6.96466709343364"
"lmbo","9.53560371517028"
"lmz","0"
"ln","0"
"lnaq","0"
"load","5.14977800258529"
"loading","5.6661316211878"
"local","9.68132568514978"
"locations","9.36305732484076"
"lock","8.7369985141159"
"locked","8.42751842751843"
"lockerz","0"
"locksmithdon","0"
"log","6.67360999839769"
"logical","7.86096256684492"
"login","7.66195085629188"
"logo","7.55960729312763"
"loj","0"
"lol","8.54074591415717"
"lolatmylife","6.20253164556962"
"lolol","7.8549186944989"
"long","9.23785153038085"
"look","8.88798719101617"
"lookin","7.46411904552258"
"looking","8.72439370671921"
"looks","9.35724266418258"
"loong","6.20253164556962"
"loopy","7.84"
"loosing","6.20253164556962"
"loquebsu","6.20253164556962"
"lord","9.92658182789001"
"los","5.44732662784542"
"lose","7.730199613651"
"loses","8.10165339865279"
"losing","7.88994072370167"
"loss","8.70759289176091"
"lost","9.2333000997009"
"lot","9.64767161725076"
"lotr","6.67802385008518"
"lots","9.01106072522213"
"louievillalobos","0"
"louispeitzman","6.85314685314685"
"lounge","9.34604904632153"
"love","9.59157976301941"
"loved","9.80138413191625"
"lovefilm","9.73332421621252"
"lovemesomeapple","9.28909952606635"
"loves","9.839279336481606"
"loving","9.85604030871356"
"low","7.98257245690472"
"lowest","8.90909090909091"
"lows","5.50561797752809"
"lq","0"
"lt","0"
"lte","7.73507206588881"
"ltvzhpk","0"
"lu","0"
"lulzy","0"
"lw","0"
"lxpjrj","0"
"ly","0"
"lzzmm","0"
"m","0"
"ma","0"
"mac","8.97599271817044"
"macbook","9.34142114384749"
"macgyver","9.74312624869185"
"mack","9.65237543453071"
"mad","8.72440489744443"
"madd","2.59259259259259"
"made","9.2773244994467"
"madman","8.30508474576271"
"maeglin","0"
"mafia","8.09402795425667"
"magic","9.20852909288038"
"magikarp","0"
"mail","8.48411097976497"
"mailing","8.575"
"main","7.75958250854778"
"major","8.75394084972226"
"majorejulian","0"
"make","9.03534961173606"
"makes","9.09895314057827"
"makin","9.30606281957633"
"making","9.59279951603638"
"malcolm","7.967479674796749"
"maliksykes","6.20253164556962"
"mall","9.01840490797546"
"man","7.72454341623918"
"manage","8.17690749493585"
"managed","9.20520231213873"
"management","9.01772609235633"
"many","8.69519832985386"
"marathon","9.91303822694607"
"marbles","7.10144927536232"
"marchand","6.20253164556962"
"margaritas","9.39455095862765"
"marijuana","8.8139948606444"
"mark","9.31692897659184"
"markduplass","9.83162621018661"
"market","8.35506519558676"
"marketing","8.97867227395614"
"marketwatch","9.36305732484076"
"marksavela","5.21276595744681"
"marquel","0"
"marrying","8.0327868852459"
"mars","9.08460747570562"
"mart","8.76203576341128"
"marthon","6.55831739961759"
"marts","3.52517985611511"
"mary","7.81553398058252"
"mash","9.62001266624446"
"mashable","8.31085777839566"
"mate","7.38607650082774"
"matson","0"
"matt","9.39455095862765"
"mattdudleytn","6.20253164556962"
"matthew","9.44064636420137"
"max","7.84330244313395"
"may","9.16192076857998"
"maybe","9.08086584234005"
"mb","0"
"mcarothers","0"
"mccarthy","9.13916786226686"
"mcflyy","4.11764705882353"
"mcguins","4.4954128440367"
"mckenzielyn","4.94949494949495"
"me","0"
"mea","6.20253164556962"
"meagans","3.52517985611511"
